1_BER_CK_1	11_BER_CK5	13_BER_CK6	19_2_CK_7U	17_8_CK_7	3_40_CK_2	5_41_CK_3
DHA2_11884	-0.0660907421097239	-0.673468873664655	-0.574232422428768	-0.0924368923901717	-0.280655291852302	1.10408951764012	0.582794704805503
DHA2_150518	2.05774090391191	1.75082489508139	2.08369500331634	0.0704114192687921	-5.3758917926855	-0.169922625566487	-0.416857803326437
DHA2_152900	1.3138724631327	0.969431694821784	0.849368119162369	-2.35998697077228	-0.126316780980133	-0.226229624952301	-0.420138900412141
DHA2_153888	1.41350357071703	0.911015886485822	1.01383437014109	-0.909523621926556	-1.44156805221504	-0.0236196940500317	-0.963642459152317
DHA2_153800	1.48736037276997	0.707509262532019	1.09227414328807	-0.368348831815174	-0.769307806540919	-1.04206749673169	-1.10741964350227
DHA2_154699	1.08732193289785	0.424725342515545	0.62041433234114	-0.700382107364616	-0.48859508226548	-0.725313676005694	-0.218170742118748
DHA2_154197	-2.83155048901958	-1.85115953295811	-1.83082932177593	4.22211478812147	5.89628489846963	-1.78122293546116	-1.82363740737632
DHA2_153816	-2.58223285396902	-1.20201801035983	-0.649920477280812	0.0764950020789552	1.22733798237038	1.91149769420923	1.2188406629511
DHA2_r059	-0.27508502298498	-0.977929514369205	-0.622745510412344	-0.45654348286145	0.42385328095166	1.03390633356866	0.874543916107658
DHA2_151313	-0.518998005864507	-0.59280168391324	-0.363306248150124	0.895212391048791	-0.889085519859384	1.08614888593506	0.382830180803403
DHA2_154490	6.47695189153298	6.48316463328916	6.36042461543008	-4.35961984002306	-5.33708295126253	-4.2867553977041	-5.33708295126253
DHA2_152975	1.06396985728557	0.717241452182824	0.842591965784333	-1.31601579941538	0.329754064923234	-1.01361531702862	-0.623926223731955
DHA2_150701	-5.56416538829474	-5.56416538829474	-3.97776091339968	-2.43389343377589	-5.56416538829474	11.8519955099404	11.2521550021194
DHA2_154168	1.22552150320068	0.912255525248947	1.10140852038605	-1.08485747933089	0.00885361766274961	-0.790174036678049	-1.37300765048949
DHA2_15587	-0.384993741599905	-0.795002294641117	-0.431317587438988	0.610100116701146	0.289521698694804	0.747191776761056	-0.0354999684769961
DHA2_153605	-2.43534484247642	-1.63810149763562	-0.722145023850306	1.66967520074039	1.14893078517344	0.784950471079547	1.19203490696897
DHA2_152254	1.045766017399	0.610410326457457	0.540167334160591	-0.449447291318355	0.129872735858639	-1.40630517814044	-0.470463944416883
DHA2_154352	-0.327017488548645	-0.851728304626464	-0.69140173624182	0.167236031544638	0.1418947487815	0.790065195595643	0.770951553495152
DHA2_10612	0.986950028973069	0.457394213056435	0.777391980934015	-0.438454728222499	-1.13423572969028	0.05905642268905	-0.708102187739794
DHA2_153739	1.40522886978699	0.773042637919595	0.876482805889792	-0.535535644910766	-0.445689394648451	-1.20546534303394	-0.868063931003221
DHA2_154058	-4.71757293822343	-3.84665288738836	-4.39247123032751	4.16917676832718	3.83885256460406	2.25323541336756	2.6954323096405
DHA2_135231	-0.664069712349518	-0.669553289409548	-0.541085038007187	1.37275652915022	-0.0045445500307757	-0.269958449071403	0.776454509718212
DHA2_153114	1.0071907903147	0.421200819695988	0.645085247054517	-0.184215582645123	-0.160319281987039	-1.00271314513916	-0.726228847293882
DHA2_153853	-0.686605579545499	-0.781840700225152	-1.10759351548714	0.137639250901372	0.445392984180796	1.12493088868223	0.868076671493395
DHA2_152137	0.973621721076844	0.558070298797341	0.8352699124209	-0.236886199503797	-0.0809170581913463	-0.931370912973522	-1.11778776162643
DHA2_154493	1.62629015738362	1.24351429821784	1.44222718490831	-1.55941804749848	-1.09064486954237	-0.616072504329788	-1.04589621913913
DHA2_154153	-0.514388185373926	-0.890543773934691	-0.652167783073096	1.27638136623981	0.220618067297933	0.219479785414396	0.340620523429576
DHA2_153803	1.08387851349094	0.73981071810473	0.596069779070067	-0.199311589363491	-0.455383453721579	-1.12341178593467	-0.641652181645995
